time,PEN_UTCI,ORI_UTCI,N_UTCI,NE_UTCI,CEN_UTCI,OCC_UTCI
2016-02-01 09:00:00,31.381102800000008,18.529090300000007,-2.2061738999999534,5.262226700000042,15.665105600000004,19.916912200000013
2016-02-01 10:00:00,33.560445200000004,25.107336900000007,1.7252244000000019,5.397914500000013,21.510261100000037,24.682511599999998
2016-02-01 11:00:00,34.5092368,26.755559100000028,5.850431900000046,6.043690900000001,24.928332600000033,27.772716800000012
2016-02-01 12:00:00,35.34443590000001,27.546156900000028,9.348697700000002,6.197350200000017,25.066522399999997,27.74075780000004
2016-02-01 13:00:00,35.965556100000015,26.911648500000013,11.346293400000036,5.855970200000002,24.987873300000047,27.145352400000036
2016-02-01 14:00:00,36.657410700000014,25.62345210000001,14.67903590000003,5.879052100000024,25.00769150000002,26.881655800000033
2016-02-01 15:00:00,36.1497981,25.104533300000014,16.854295800000045,5.985968000000014,24.08781540000001,26.73348500000003
2016-02-01 16:00:00,34.842185400000005,23.898697500000026,16.552760300000045,5.780238600000018,24.312027100000023,25.462419400000044
2016-02-01 17:00:00,30.15472600000004,21.811960400000032,13.298756400000002,6.075528800000029,21.970348600000023,21.235752900000023
2016-02-29 18:00:00,24.84459860000004,17.662077400000044,9.271967800000027,5.228289600000039,16.967708600000037,21.28540890000005
2016-02-29 19:00:00,23.75348680000002,8.481739600000026,-0.20718080000000327,4.778934300000003,10.029484300000036,15.938204400000018
2016-02-29 20:00:00,23.694774100000018,8.423954300000048,-0.4557377999999517,4.917463999999995,8.444567300000017,14.72201560000002
2016-02-29 21:00:00,23.51580530000001,8.79758430000004,0.1899394000000143,5.2128783,7.841852700000004,14.274711600000046
2016-02-29 22:00:00,23.55022680000002,6.8682490000000485,-0.6293813999999998,5.544972900000005,7.723173300000042,13.255481700000018
2016-02-29 23:00:00,23.601975400000015,8.344329900000048,-1.0081301999999823,4.761584900000003,7.182866500000046,11.990250200000048
2016-03-01 00:00:00,23.455908899999997,8.81016070000004,-3.8441380999999524,4.417571500000008,7.646254400000032,11.572992900000031
2016-03-01 01:00:00,23.714152000000013,10.345059400000025,-6.042675799999984,3.5233985000000416,7.553585100000021,11.329605600000036
2016-03-01 02:00:00,22.531819900000016,10.104229000000032,-7.797452699999951,4.672201600000051,7.899163799999997,11.05468460000003
2016-03-01 03:00:00,21.74092040000005,9.306570800000031,-7.67870309999995,4.153153400000008,7.469202300000006,10.577676900000029
2016-03-01 04:00:00,21.531588499999998,8.558457599999997,-6.709682199999975,4.489088600000002,7.52979380000005,10.85533700000002
2016-03-01 05:00:00,21.22579360000003,9.042625500000042,-7.7308888000000024,5.109114800000043,6.276955600000008,10.772108200000048
2016-03-01 06:00:00,21.552682300000015,9.342469700000038,-7.268019199999969,2.774271800000008,5.341797000000042,10.470809300000042
2016-03-01 07:00:00,21.356383400000027,8.3490319,-6.976328299999977,4.532506300000023,5.976588300000003,10.079493000000014
2016-03-01 08:00:00,27.497184100000027,12.590002800000036,-7.931605300000001,5.728679200000045,10.496120500000018,11.626247200000023
2016-03-01 09:00:00,30.81769300000002,21.433148800000026,1.6632865000000265,12.2265127,19.205807900000025,21.580883200000017
2016-03-01 10:00:00,32.420596200000034,23.69507580000004,10.025921100000005,16.763556300000005,21.29475240000005,26.743893000000014
2016-03-01 11:00:00,33.77543480000003,24.00319410000003,14.201417100000015,18.685545700000034,21.752592200000038,28.8408685
2016-03-01 12:00:00,34.31090240000003,24.18789410000005,15.630194900000049,19.60914710000003,23.17100240000002,29.488008300000047
2016-03-01 13:00:00,33.3498654,22.77311020000002,17.612330799999995,18.044095000000027,24.239526300000023,29.2725681
